850339377842663425,2969619201
964910357499318272,2969619201
940962728834949122,2969619201
925721682324713472,2969619201
913404291918041090,2969619201
847813198904520704,2969619201
3037058182,2969619201
4830893549,2969619201
742084593130582017,2969619201
721209181936742400,2969619201
198694418,2969619201
731419687884619776,2969619201
2638888118,2969619201
2873842953,2969619201
4857865031,2969619201
4620126017,2969619201
1233940874,2969619201
3994791934,2969619201
4032939934,2969619201
3993606016,2969619201
3065801002,2969619201
4103985377,2969619201
3102656757,2969619201
3178234978,2969619201
3299038871,2969619201
3247954191,2969619201
2304446686,2969619201
625839939,2969619201
2881280031,2969619201
2956493591,2969619201
2969677947,2969619201
730930112,14582105
143773369,14582105
222890834,14582105
744815587549843458,14582105
1046927225759645696,14582105
720933024637054976,14582105
713259740541751296,14582105
4374487719,14582105
821463011483353089,14582105
4180928477,14582105
1044169075033804801,14582105
2359901,14582105
95654182,14582105
48043967,14582105
26716467,14582105
2989984307,14582105
73056673,14582105
1061181083386044416,14582105
880822920318156800,14582105
751589008338251780,14582105
819463827611938817,14582105
26457375,14582105
1029086025132507136,14582105
558485773,14582105
948584373724512258,14582105
3169294733,14582105
115709675,14582105
1048929931009376257,14582105
4824446957,14582105
998308467852095488,14582105
1183900388,14582105
3311330649,14582105
1031702248395554816,14582105
880030272212881408,14582105
1049550737129308160,14582105
53133376,14582105
1050087015302066176,14582105
3309135521,14582105
846304963617796096,14582105
394585139,14582105
259147765,14582105
386688918,14582105
354766535,14582105
1006164591083212800,14582105
1145981282,14582105
2640116110,14582105
1042849720874487814,14582105
831052234414759938,14582105
174467683,14582105
15454250,14582105
468595824,14582105
700394270981799937,14582105
80383120,14582105
1009874071272730629,14582105
935906566766776320,14582105
762995247144116224,14582105
1038021728595861505,14582105
947455790780207104,14582105
1034436801774202880,14582105
2180770916,14582105
208920032,14582105
978907565533925376,14582105
2582493034,14582105
1033391142015066112,14582105
40212592,14582105
1023274841737256961,14582105
19544141,14582105
1029462694569668608,14582105
1027735951227977728,14582105
3422912500,14582105
819235207299612673,14582105
2485278806,14582105
986977017647239175,14582105
163196342,14582105
1013694676774412288,14582105
16875287,14582105
759186012492992512,14582105
232602499,14582105
3040237333,14582105
44866573,14582105
977631028637523968,14582105
186896750,14582105
1013734986153955328,14582105
22070847,14582105
737263795752587265,14582105
28739730,14582105
1013437197004038144,14582105
2823633218,14582105
1006835737948540934,14582105
3231594201,14582105
999187561213038592,14582105
1000765856589189120,14582105
796323310514606085,14582105
906540706159874048,14582105
21213658,14582105
22634164,14582105
982448027033055232,14582105
914440006474887168,14582105
860032533081321472,14582105
1003709079280381954,14582105
4685677260,14582105
278538447,14582105
984084923161116672,14582105
795388030475444224,14582105
1000072661999927298,14582105
180321816,14582105
321388809,14582105
968198587413876736,14582105
4144997422,14582105
843204760908038144,14582105
3177618258,14582105
3162763306,14582105
933087030879424512,14582105
734722418917400581,14582105
101778959,14582105
2736444459,14582105
85509895,14582105
994499040439078912,14582105
235224482,14582105
41325542,14582105
933288852227330049,14582105
918426119799533568,14582105
862926739671994368,14582105
110193274,14582105
857946081786818568,14582105
3314962193,14582105
951840236648136704,14582105
856817612105404417,14582105
738298345677066240,14582105
956841324883382272,14582105
548970797,14582105
444727966,14582105
750625319820881920,14582105
976060028611424257,14582105
929012066563887105,14582105
4818412077,14582105
705020560741367810,14582105
1271759342,14582105
705043633649672192,14582105
60564263,14582105
974957776911945731,14582105
872072735987560448,14582105
919332373,14582105
20373981,14582105
971334389824139270,14582105
85902843,14582105
903251116556767233,14582105
705056884785545216,14582105
705071882161278977,14582105
845276917548961792,14582105
970309101241675777,14582105
935538300861014016,14582105
15058977,14582105
862217744363786240,14582105
887388892546125824,14582105
95877921,14582105
705297439402627072,14582105
4402779743,14582105
889857790646288384,14582105
43864508,14582105
137797480,14582105
704771175340249089,14582105
892443958898335745,14582105
964502678939275264,14582105
32505877,14582105
953627085314064385,14582105
810439798687080449,14582105
892269911694876672,14582105
33621762,14582105
169010994,14582105
948064377692938240,14582105
3466602376,14582105
935077977750167552,14582105
959205212736114688,14582105
1485661344,14582105
848561672591749121,14582105
877838627581169664,14582105
959120452886122496,14582105
918491044613951489,14582105
722781054378053632,14582105
756883861687115776,14582105
106790156,14582105
750383458497732608,14582105
790551459897237504,14582105
49423938,14582105
58262579,14582105
93151897,14582105
742101875286237184,14582105
790265543693565957,14582105
14670909,14582105
723535041960271873,14582105
1015695224,14582105
949606675828428800,14582105
2353548474,14582105
738608472875405313,14582105
14196467,14582105
940919681476591616,14582105
912297833876901888,14582105
14300298,14582105
949024565463863296,14582105
2740262512,14582105
2762984213,14582105
864472974954553344,14582105
107872761,14582105
719477570090201088,14582105
3084266549,14582105
920704972920147968,14582105
174387904,14582105
938727830204108800,14582105
950033625981988865,14582105
59382504,14582105
15246910,14582105
19485870,14582105
4125373115,14582105
224015545,14582105
386911962,14582105
819275988,14582105
2283379141,14582105
413485883,14582105
931173905406005248,14582105
3143048429,14582105
835889910930366464,14582105
22839525,14582105
39541454,14582105
939957026284888064,14582105
2690883512,14582105
780835601327099904,14582105
938682940350922752,14582105
453372047,14582105
135418112,14582105
2841863122,14582105
884707051770916864,14582105
933383401352105985,14582105
930082846466646017,14582105
933355541497307136,14582105
920189754217340929,14582105
2196147152,14582105
845261627540713473,14582105
930798659335278592,14582105
88913707,14582105
899267306152480768,14582105
256529821,14582105
20401354,14582105
370060782,14582105
928287744752803842,14582105
42851073,14582105
340278487,14582105
922435272314253312,14582105
192141894,14582105
924610494081757184,14582105
2211391897,14582105
128666449,14582105
106451596,14582105
550945970,14582105
33846273,14582105
3028182123,14582105
24059428,14582105
122388503,14582105
918332026264129536,14582105
769339690877128708,14582105
22607329,14582105
4872165484,14582105
3300809817,14582105
56648349,14582105
606684945,14582105
3317649726,14582105
2209203971,14582105
758984244760764418,14582105
586414108,14582105
19768737,14582105
916776084,14582105
23044851,14582105
446546743,14582105
826183912011493376,14582105
154087795,14582105
